theta1,theta2
-0.3406185,-1.0802282
-0.5933493,0.7339322
0.379963,0.25958288
-0.6085747,-0.17283122
-0.6106326,0.12661155
-0.7056737,-0.7436644
-0.63056475,-0.644156
-0.70364857,0.35923308
0.06909176,0.6179162
1.200821,-0.76753885
0.9278535,-0.30191186
-1.2089064,0.008861036
0.049284633,-0.38315874
1.3683642,-0.78776234
0.756228,-0.5668584
-0.7325582,0.92580926
1.9214584,-2.1475022
-1.8470055,-1.9434425
0.96333766,-1.9530941
-0.82352215,0.8538039
-0.99018216,0.49995703
-1.3100233,-1.7586267
1.1872976,-1.7472398
0.18322694,-0.67819065
-0.9435921,-0.6828614
-1.2707353,0.12447094
-0.846091,0.7894692
0.0007159873,-0.10578106
-1.5731568,-1.5588415
-0.4264583,1.140299
0.022799775,0.42178816
0.20039067,-0.26538193
-0.06920091,-0.25739783
0.78948754,-0.42940152
0.6114652,1.1835079
1.6281354,-0.37839162
0.70011187,-1.129453
-0.43571258,0.22129372
-1.4312977,-0.62752
-0.11889869,-0.046704043
-0.9879328,0.66837883
-0.3618162,0.9348007
-1.5296072,0.37677097
0.9849796,-0.5509905
0.19860837,0.70721424
-0.35617366,-0.92758685
0.48612067,-0.3486401
-0.77401304,-1.1046662
0.008846451,0.3735227
-1.586488,-0.0838458
-0.2945064,0.18744004
0.36272284,1.1314402
1.0952001,-3.5949216
0.85948616,0.26165658
2.355724,-1.0617819
1.2965307,-0.9561689
0.21257266,0.56527674
0.8988034,-2.2659893
0.90342677,-0.40580046
0.37872604,0.11684987
-0.6834316,-1.0377659
-0.042623147,-0.001408156
0.014975379,0.30178428
1.1305487,0.26010734
0.7465584,0.8559341
-1.0227349,-0.025490632
0.30119646,-0.548899
0.63219297,0.045746844
1.1408111,-1.2547009
0.6044144,-0.91013646
-0.47828147,-0.12724832
0.6572331,-0.24576226
0.28514594,-0.18918543
-0.61821026,-1.9294839
0.13912804,0.17650782
-1.6154104,1.6851958
-0.47230014,0.03316818
1.0998961,-0.34492594
-0.15493791,-0.66584337
-0.537802,-1.0044988
0.044408523,0.3745728
-1.4091017,0.4584914
0.87582505,-0.08355131
-0.31281507,-0.5880181
-0.44965458,0.23167531
-1.1636802,0.33524635
-0.6115352,0.5695201
-0.36231223,0.14862052
0.2595278,0.7909987
0.09817409,-0.47851118
0.5986172,0.025771908
1.2265089,-1.0735602
-1.8303183,-0.3930181
0.32422617,0.5522937
0.6923375,0.71871424
0.77372444,0.072649285
0.030366626,-0.17906229
-0.9493236,0.59981775
0.7309384,-0.11155733
-1.3528682,-1.3296577
-0.12292645,-0.9407407
0.30992055,0.41125658
-0.65401626,-0.7701455
0.10685593,-0.41175956
0.088971,-0.7596867
-0.52733564,0.6325544
0.33590782,-0.07997928
-0.14569752,0.6551349
-0.5750587,1.3735718
-1.2541238,1.2196666
-0.67097414,0.5063045
-0.04195345,0.31348205
0.48613727,-0.5506954
0.19971909,-0.42769635
-1.70733,0.4659017
0.6180402,-0.33744195
0.080714874,-0.5762481
-0.18620712,0.85555685
0.2226143,-0.36453214
-0.70967555,0.2053029
-0.12618175,0.5301779
1.9115356,-1.4618552
0.3239299,-0.35648546
-0.9744624,-0.30316088
0.81834096,-0.37358707
1.2453218,-1.3041558
-1.2457774,1.0173286
1.1048726,1.8422618
0.4622663,-1.5087603
-0.2184485,-2.4206119
-0.44984302,0.5175775
0.5608461,-1.0197656
1.2146891,-0.6132509
-0.4737414,-1.0540946
-0.8714365,-0.7399618
0.9124955,0.16879165
-1.2268041,0.9524389
-0.33268043,-0.6043546
0.55349517,-0.34518626
0.052382663,0.13016982
0.6587445,0.3049114
0.63604194,-0.5282099
1.6090525,-0.42389446
0.0554008,-0.3173518
1.0313938,-0.21405695
0.9112447,-0.9165234
0.07842995,-0.219634
0.40577427,0.21132894
0.70454705,0.15689656
-1.0186594,1.3873249
0.2513397,-0.5049319
-0.91755253,-0.6963812
-0.0114123095,-0.14019886
-1.1393286,-0.98510414
-0.45325297,-0.74095976
1.4268968,-0.17575353
0.7586003,-0.6700283
-0.9707964,1.4225698
-0.8317559,0.7163422
0.27929008,0.63841134
0.119530655,-0.94773257
-0.28018218,0.13259725
-0.34855866,-0.77767026
-0.5205382,0.25278017
0.9697622,-0.6570201
-0.5869653,0.8865334
0.93060404,-1.3693429
0.49498317,0.042275216
-0.5625502,0.3916631
0.6494847,-1.004736
1.617231,-0.34860492
1.2788482,-0.39888862
-0.11641655,1.027933
-2.3753285,0.7434352
0.37196767,0.0076093464
-0.56024325,-1.048673
0.21222718,-0.43702003
-0.0005611371,-0.9183014
-0.53040725,0.40913048
-0.99750316,-0.36917633
-0.13990851,0.8095262
0.44394013,0.44791004
1.2370735,0.24332747
-0.27492812,1.6219923
0.086533114,1.3206389
0.65991706,-0.6966148
-0.026526596,-0.09771114
-0.63853383,0.24564673
-0.23758544,1.1039875
1.0594937,-0.3848481
-0.31745738,0.20350017
-0.2335572,-1.1040703
-2.4487152,2.564179
-1.4453547,1.3437861
0.30039856,0.10229227
0.3144436,1.2644951
1.1704108,-0.010843278
0.17783347,0.30573124
1.3657198,-0.33738104
-0.6122258,-0.110659875
0.44571897,-0.59978485
0.43115816,0.018740393
-0.4575134,0.6667862
-0.049144726,0.633782
-0.11691156,0.0856548
0.14814565,0.067247175
-0.121655524,-0.46285796
0.80615366,-0.025478275
-0.14257367,-0.42617714
-1.1528804,0.53046405
-0.87318164,0.4949491
-0.50497556,0.8245944
0.20539685,-0.18677473
0.13558252,1.1525491
0.29220754,0.1129987
0.26473725,0.7448049
-0.865854,0.025219288
0.04751641,0.13046333
0.018929135,0.50111127
-0.73754513,0.6907195
-0.15752558,0.5841063
1.1303581,-1.862374
-0.3018905,-0.029254207
-1.6278832,0.627688
0.40910444,-0.62334067
-0.7979456,0.44271132
1.3439636,-0.64840597
-0.5847725,-1.114767
-0.8153384,0.25300992
-1.1798223,-0.3628387
-0.5762736,-0.42439157
0.80367917,-0.25826898
-0.07208924,0.7813546
-1.1976793,-0.4583129
-1.1863948,0.5186857
1.199479,-1.2790194
-0.61840165,1.5276262
0.11824622,-1.4857849
2.271173,-1.263987
-0.20406274,0.4569841
-1.6247778,0.86566794
-1.0757954,-0.49131742
0.0010739776,0.21000953
0.6978813,-0.21578397
-0.37567955,0.650105
-0.7190735,0.49319172
0.8609702,-0.46377912
1.2474127,-0.30801716
-1.4735712,1.3365511
0.06563353,1.2535717
-0.041799065,-0.5787286
-0.4377544,0.8589278
1.2207983,0.09868779
1.1447322,-0.47929937
-0.46011004,1.4320322
-1.4430653,1.7611748
0.13739263,0.32404467
1.707689,-1.5318729
0.104332976,0.4455315
-0.4010897,0.9021595
-0.98966986,1.8177551
1.3851573,0.51810485
0.0667354,0.48837408
-0.1094288,1.0659842
-0.27982756,0.5937485
0.46773016,-0.8016386
-1.2095938,2.5464077
-0.102303386,0.9212552
0.45066962,0.5777875
-0.049124762,-0.40404063
0.9633609,0.47914687
-1.3610443,-0.56388736
-0.27330375,-0.00010286539
-0.2008474,0.91333014
0.23371032,0.729743
-0.34457016,-1.5122914
0.35776895,0.18351829
-0.7719078,0.8538447
-0.6005208,0.34887737
-1.5347761,0.7128397
-0.219771,0.50857145
-1.2436228,1.2183694
-0.3121388,0.53275675
0.20249651,0.23782808
0.054085102,-0.7258382
-0.3291172,-0.3554346
0.29636666,0.62998897
-1.2929981,0.9659873
0.7360897,-2.1682327
0.31372258,-0.1728398
-0.9628133,1.2146381
-0.5520788,-0.5454985
-0.38074014,1.0718211
0.30051562,-0.17111951
-0.62589693,-0.5659593
1.5031673,-1.6021436
1.3993548,-0.15804423
0.77324003,-0.19452025
0.60870737,0.30537698
0.74254894,-0.21171243
0.34684733,-0.73443145
1.3775775,-1.0916424
-0.041739583,-0.6557172
-1.29113,0.030979807
-1.4262421,0.89181685
0.28774768,-0.07701521
0.39071757,-0.24086526
0.6464063,-1.6993891
0.80315495,0.033929896
0.035232734,0.645158
-0.13620445,-0.09684738
-1.1065917,-0.7069427
1.245224,-1.3764395
0.9838502,-0.21043462
-0.4289071,-0.45957574
0.72803485,-1.0288881
-1.443414,0.9178898
0.6863753,0.16521882
-0.5961286,0.5662457
-1.6615578,-0.20269531
1.3337253,-0.7339329
0.38285482,0.938885
0.27278224,0.7726604
-1.2709426,-0.42790774
-0.14964332,0.12579046
-0.36669627,0.87333703
0.96692526,-0.29624957
-0.1962793,-0.6207868
0.07303233,-0.15196036
-0.38840726,-1.2358586
0.7892842,-0.84496015
0.32927713,0.58153284
-0.76257205,-0.53713137
-1.1693739,1.4320638
-0.37725577,0.6042288
-0.23454298,0.56934965
1.1506472,-2.640757
-0.66267526,1.4363613
0.26796547,-0.11508844
0.75524676,-0.024625445
0.0015060873,1.1303648
-1.1327524,0.05404776
-1.5986998,-0.6012461
0.5065101,-0.55201685
0.3215101,0.8011371
-0.1587964,0.3987256
0.39199004,0.55393577
0.5323225,-0.03388091
0.70805603,-1.3085767
0.56894195,0.292923
0.6524203,-0.73945075
0.7514576,-0.5761495
-0.7149606,0.6335178
-0.3496035,1.36866
-0.8636643,0.94322485
-0.16520278,-0.16641094
-1.1324964,1.2318988
0.29555723,-1.9504684
1.0100584,-1.2880355
0.1799618,-0.94921404
-1.0719752,-0.22098944
0.43015426,-0.18991488
-1.1822505,0.6887489
0.19375572,-0.50038195
-0.7975848,0.40916026
-0.7612808,1.7283643
-1.0175685,0.97281855
-0.7233842,0.3424078
-0.6277941,-0.53639805
-0.043626353,-0.958183
-0.5781124,0.31298026
-1.1998826,1.5556082
0.9894233,-1.1191434
0.25383586,-0.6769266
-1.1822913,0.112208955
0.008072001,0.028209563
-0.29980883,0.67223406
0.31408894,-0.4890763
-2.2407844,1.3640693
0.49465877,-2.6319754
0.9342786,-1.4385331
-1.7878147,1.1680081
0.19100629,-0.008857963
0.008509364,1.0537256
0.5491214,0.11961076
1.1433632,0.21027915
-0.4813504,-0.22684424
1.6018776,-2.192575
0.22738004,-0.16763091
-1.6791575,1.8079433
1.3590325,-1.5887425
-0.91336626,2.0869331
1.6641595,-0.7549268
-0.33733055,0.8477771
1.0048516,-0.680614
-0.010557619,-0.6366387
-0.8373795,-0.84757423
0.6651268,-0.38659894
0.35191104,-0.9179372
-1.2765487,1.0002626
-0.76606065,-0.091469534
-0.60237724,-0.74204195
-0.53665817,-1.5581968
0.3686104,0.7670548
0.32288566,-0.17421333
-0.1961398,1.1107299
0.48413882,-0.51655537
1.1434325,0.7072976
-0.114365175,-0.38868836
0.39369282,-0.21630119
0.0968854,-0.24678932
-0.05111464,0.47762915
1.355046,-2.1518824
0.9436943,-1.2623228
0.82840204,0.9225763
-0.9962548,0.86630654
-0.11069033,0.21812972
0.27975303,0.47079825
-0.35739294,0.6583112
0.81975734,1.4531348
-0.8731068,1.0444713
-0.2064826,-1.462136
0.73373693,-1.1969776
1.1863667,-0.9568228
-0.5701368,-0.23490742
-0.9410945,1.9015629
0.53183144,-0.19433635
-0.04427499,0.17499349
0.034888744,1.1479362
0.88930124,-0.72388303
0.11591532,0.062096912
0.1302836,-0.24724734
-0.7365728,1.009188
-1.5201851,1.5105971
1.6101015,-0.7134429
-0.091214105,0.6403231
-3.5905716,3.3732784
-0.91124696,-0.5477564
0.49240553,-1.4540305
0.8718289,-0.75930303
-0.3759463,0.6343732
-0.13586211,0.74263656
-0.41439852,1.2210083
0.83453345,-0.40934595
0.32230157,-0.17832094
-0.5250811,-0.089836724
0.94315076,-0.7620051
0.37189516,0.6562038
0.549108,0.73796564
0.30966568,0.8604685
-0.23534365,1.1071554
0.03845199,-0.21023129
0.6705539,-0.46581203
-0.89903146,0.56331193
0.444345,-1.0162212
0.06575076,-0.8616739
-0.41309252,-0.18424205
-0.08412639,0.39658234
-0.93488383,0.65143144
-1.13744,0.23611295
0.48069525,-0.94098336
0.76708305,-0.2698631
-0.037938315,0.32350823
0.16885231,-0.7137435
0.43632293,-1.3139236
-0.25268358,-0.066799246
0.8117046,-1.3139898
1.4022168,-0.6993855
-0.3974466,0.26725483
-0.05466507,2.104163
0.44471428,-0.3965524
0.62186515,-0.68070006
0.26874483,-1.0947345
0.5683702,-1.2976226
-1.0135729,1.7222073
1.0052441,-0.115751036
-0.07467449,1.0592577
-1.1617503,-3.8160627
0.9182114,-0.7141768
-0.1701168,-0.21127523
-1.4923701,-0.06265214
0.49468225,0.23205562
-0.65251225,-0.2860219
0.3335217,-1.8025645
0.7792164,-1.0056769
1.9260608,-0.027001364
0.5025564,0.074460424
-0.5422728,0.3295235
-0.21852435,0.96277314
-1.3348442,0.64674544
1.3639176,-1.1216677
0.38239726,1.3866404
0.9355357,-1.4649394
-1.4119167,0.55441535
-0.44543764,-0.76485085
-1.4242398,-1.5499244
0.051771972,0.07233361
0.4642856,-0.82110745
-1.4608867,-0.985097
-0.9522779,-1.3860912
-0.060471345,1.126468
1.8774031,-1.0306851
-0.7931484,0.73092043
-0.94819814,0.8645859
-0.77202773,-1.6653988
0.52869487,0.39352548
0.034452017,-0.29486966
1.4933978,-0.4317009
-1.6636027,-0.26719302
-0.46960962,-1.121112
-0.114141464,-0.034257453
-0.32709253,0.123429336
-0.3997311,0.9239878
0.012733028,-0.22465482
-0.21518506,-0.081562996
0.45303228,-0.09286048
0.15016204,-0.1968234
-0.08308269,-0.7353897
0.1683586,-0.17442614
0.1457135,0.28938296
-0.08942826,1.0381663
1.0449146,-0.76807356
-0.30945295,0.24851559
1.3178793,-0.8201552
0.42935586,-0.7084481
0.45622978,-0.7995843
0.7706624,0.7185211
0.6192248,0.11056517
-0.5769998,-0.4070891
1.1904527,-0.40373543
0.6270064,-0.9106873
0.658049,0.41032735
1.6233295,-0.9868719
1.5375118,-0.8214431
-0.5072277,-1.2982125
0.49110252,-1.3571287
0.5451199,-0.6740017
-2.019028,1.2183889
0.008893599,0.80013
0.64142394,-0.04667771
-0.114849545,1.2695612
1.277922,-0.17024522
0.21253768,0.3058608
-0.6920097,1.0910999
-0.8049594,-0.054026064
-1.289267,1.2667018
-0.16986327,0.15820166
0.23305035,1.3173294
0.10180032,0.08469242
0.5429613,0.52221465
-0.5305922,0.0923762
1.3071756,-0.011800627
0.96463335,-1.9112897
-0.8159183,0.41022247
0.15020648,-0.7082264
0.4782842,-0.98075926
-0.6741507,1.3836188
0.2925475,-0.34627303
-0.6099601,0.6522236
1.3347603,-0.58646035
1.6803914,0.007659793
-0.9874232,0.53203225
-0.8174195,-0.6188252
-0.49522004,-0.47827515
-0.06019792,0.36308447
0.42558208,0.62369
0.46672255,-0.1582095
-1.7276186,2.0279298
-0.4171539,-0.18533333
-1.2659483,1.2152994
-0.72142494,-1.0421586
0.06998565,-1.2767117
-0.24114479,0.71422577
-0.22318368,0.34655222
-0.46870193,0.36974606
-0.114278905,0.06923491
-0.08744787,-1.0553834
-0.9202367,1.1248763
-0.9353438,-0.1078361
0.00065293687,0.28179798
0.33542457,0.64632654
-1.0765353,1.9193014
-0.23801753,-0.51450175
-2.8572335,3.712441
-1.8300861,0.27660057
-0.11448868,0.36420903
-0.7401576,0.53944135
-0.95741653,0.012089358
0.82764655,-0.85058826
-0.6993947,0.63774216
-0.14190364,-0.8951027
-1.1927913,-0.71648073
0.16399242,0.1488516
0.036384977,-2.137295
-0.25942189,0.35023576
-1.2515405,-0.41480923
2.1911423,-1.6082017
-0.4697332,0.5834721
-0.951765,0.14070196
0.82779443,-0.26467812
-0.05937407,-0.7758876
-0.9680539,0.0896088
0.5207726,0.2950316
-0.93240106,0.8570905
-0.25134194,-0.74758595
-1.7637382,0.34470338
-0.042540886,0.92265344
0.2726056,0.023341114
1.0497361,-0.6276715
0.26413947,0.08177435
0.91976553,0.17380728
0.9428409,-0.8779015
0.33816105,0.022087665
-0.31334096,-0.7006374
-1.276224,1.8171729
-0.61253923,-0.016768904
0.47243017,-1.2901614
0.27756026,-0.43600097
1.6604038,0.34690273
-1.5624235,0.63085383
-0.3542455,-0.08269821
-1.3588171,0.12550277
-0.83528125,0.91760933
0.049145788,0.0047720172
-0.2919966,0.33496222
0.5905027,-0.77239895
-0.34989643,1.3129071
-1.8099988,0.014536176
0.87165,1.3702837
-0.8149799,-0.023510303
1.1773071,-0.5852934
1.6763875,-0.9034332
0.18783166,-0.078749225
-0.689876,0.79556036
1.3451605,-1.3129897
0.8060503,-0.47627825
-0.95483017,0.73005986
-0.75574905,0.15069039
-0.5338008,-0.5490804
-0.63907886,0.2196862
-0.041597232,-0.28575373
0.77260876,-0.1640315
-0.5078466,0.9829194
-0.3939799,0.8707631
0.19783813,0.85801667
-0.18031769,0.41816244
-0.89753336,0.5627913
0.08521054,-1.1362476
0.11716405,-0.103165574
0.43288037,0.15229645
0.13354316,-0.78664076
-1.231182,-0.4649393
1.0864486,-1.2443749
0.02361651,-2.2337754
0.21003264,0.58949363
0.44055253,0.95198125
-1.1359156,1.7739531
1.3536924,-2.0230334
1.9697564,0.20438768
1.2003113,0.09286364
-0.18907082,0.6130676
-0.2769301,0.12994379
0.57338804,-0.023662766
-0.0072702337,-0.89482373
-0.62724346,0.458794
0.17588983,-0.11485883
1.78865,0.064557806
0.801044,-1.422422
-0.88272965,1.1364003
-0.18378548,-0.34437534
0.2563474,-0.47821972
-1.4017656,1.8770968
-0.7148721,-0.32879293
0.1793137,-1.3047171
0.06924192,1.3440276
-0.22366695,-0.08831521
-0.869085,0.12888974
-0.37500933,0.8216411
0.34991452,0.10642944
1.0646433,-0.44751397
-0.15643625,-0.58318543
0.88892037,0.11177936
0.53676754,-1.9177296
2.3788695,-0.90286314
0.14198577,-1.5631583
0.30928892,-0.55647975
-1.868339,0.5576226
0.61998546,0.09414226
-0.48683992,0.7411241
-0.9555583,-1.3275305
-0.8255557,-0.0065762484
1.1650323,-1.7966683
-0.7372582,-0.528622
-0.6640218,-0.89957374
0.29116902,0.13804072
-1.1145126,-0.65682614
0.5526254,-0.09227725
-0.12918673,-0.42847937
0.949723,-0.48840964
-0.27793694,-0.6008575
0.73793566,-0.17015941
0.24498674,0.4337712
0.039399937,0.72328
0.07902705,0.55347437
-0.08208024,-0.11650093
-0.19710483,0.07905533
-0.4291736,0.95459557
0.797325,1.2423158
1.3234085,-1.3957309
-0.66528183,-0.07423988
1.1306653,-1.0093651
-0.65997773,1.2522733
-0.41116247,-0.3318571
-0.4568179,-0.32584268
0.79098094,-0.18811432
0.23575218,-1.1221652
1.2592282,-1.1277021
0.09978264,-2.0792143
1.192024,-1.6870964
-0.64578,0.4771046
-0.9194317,0.014135276
0.5637647,-0.2044637
0.965884,-0.9313044
-0.19966067,1.023367
-1.7084829,1.4718192
0.44870996,-1.1742778
0.022636732,0.66793615
-0.16963938,1.1201663
-1.7732687,0.9756765
-1.422367,1.981089
-2.839795,3.7791836
-0.11527751,0.95539796
0.93838763,-2.7036982
0.29021764,-0.10845034
0.6139351,1.1439451
-0.97750455,1.2441247
0.5739231,-0.7234613
-0.21397498,-0.73281497
-1.4337349,-0.31942233
-0.5767873,1.113044
-0.98906606,-0.76961786
0.37736148,-0.144402
-0.20027673,-0.688587
-1.0943526,-1.3963922
-1.8670777,0.046806313
0.77696633,-1.1240251
-0.50402176,0.28274125
-1.2909666,0.10072365
0.4031738,-0.24833217
1.0576888,-0.44332415
0.7171518,0.18200892
0.0036644957,-1.037583
-0.46601582,-0.71756434
-1.556645,0.9493048
-0.6972395,-0.44935822
-2.0370026,1.0030822
-1.3839352,1.1270126
1.3187405,-1.3175696
-0.8185353,-0.20114382
0.10244289,0.60358846
1.2617083,-0.8019546
-0.06178585,0.5794737
-0.28223395,-1.1732248
0.15067992,-0.4936095
-0.38731772,-0.60468894
-0.9898255,0.08024765
0.22445558,-0.70995736
-0.3018124,0.64865804
0.35929245,-0.4364098
0.18612087,0.3488998
0.66654056,-1.1771127
0.56515193,0.059687037
-0.7455777,0.44875434
0.53162897,0.03076749
0.5806631,0.46269202
-0.5542847,-1.2614752
0.17009427,-1.8269702
0.7177364,-0.123382546
-0.241412,-0.039403938
0.43268442,-0.32323548
-0.27456722,0.23914361
2.686852,-3.0283363
-0.04409324,1.0731909
1.2378652,-1.2636386
1.2724473,-1.2232916
1.8727077,-1.6978822
-0.77195215,0.34918603
0.6427254,0.09968691
0.20941567,-1.5530388
0.7211122,-0.35347182
-0.53696656,-0.31034002
0.47787875,0.35093012
0.98128384,-2.1580253
-1.0618504,-0.4188903
0.7425239,-0.97239727
-0.2903193,0.8176633
-0.8957377,0.35275576
0.0908125,-0.55967504
0.8186689,0.907185
-1.0852091,-0.11197031
-0.41059634,0.4867075
0.30583066,0.7754973
1.7603633,-1.5029202
-0.717016,0.12525499
-1.0070783,0.57710016
0.49856117,-0.81505495
0.3467302,-0.13308477
-1.7745054,0.9499037
0.66354644,0.17164452
0.0854451,-0.6999324
-0.6875607,1.3261875
0.18230385,-0.38862145
-0.33306894,-0.5698888
-0.78420424,-0.7657002
-0.13044642,0.17602721
-1.1160973,0.8652937
-0.65735334,1.8042866
-0.98154825,0.4384999
-1.1655012,-0.32506675
-0.014659794,0.8801632
-0.09904066,-0.34373212
-0.5920124,-1.1671833
0.6938944,-1.1523827
-0.22933614,0.06437557
-0.67342037,0.23730637
0.6495044,0.65432477
-0.82903963,-1.5203197
-0.879027,0.96780944
0.47346455,-0.83818895
-0.93781555,0.49834344
-0.23263425,-0.01784702
-1.3218149,1.7872785
0.53920233,-0.972945
0.23415965,-0.44813162
0.75022495,0.3135407
-0.27326643,-0.32814822
-1.2081274,0.64709574
-0.37281662,0.051855564
1.1645283,-0.3354617
-1.150732,1.2102044
1.3113624,-0.47567832
0.9547968,-1.2848306
-0.6670514,-0.42470935
-0.16601393,0.43526682
0.66727406,-0.58390725
1.0548519,0.4130746
-0.4790795,1.0130175
-0.7807089,-1.4705899
0.318187,-0.33481106
0.4086926,-0.4230791
-1.6326989,-0.5821931
-0.121860795,1.2439206
0.15024258,-0.7270855
-0.21415715,0.59094656
0.28832892,-0.8171736
0.3736656,0.082549706
0.41642404,-0.48730668
-0.2605943,-0.3178925
0.34550348,-0.35554922
0.31606352,-0.21962802
-1.1073157,1.0744406
0.72793585,0.7101756
0.35607955,-1.4828073
-0.081670344,0.85476816
0.4494449,-0.20058486
-0.64091456,-0.07283529
0.43473953,1.6361585
-1.1150048,1.1382096
0.8582363,-0.19137551
-0.43765524,0.73075294
1.3081356,-0.8197713
0.104444996,-1.728612
-0.47133118,0.18069506
-0.3386282,0.2832005
-0.32986882,-0.12148896
-0.23211259,0.28115842
1.2074417,-1.1199921
0.104673594,0.7053873
-0.581065,0.2386332
-0.3647175,0.06220925
1.2180246,-0.7500083
0.90260947,1.670147
0.16259193,0.09430257
-0.87452847,-1.5571569
-0.23618838,1.0181943
-0.2151135,0.36858407
0.44842616,0.40266395
0.23657553,0.3357507
3.3541498,1.2786644
0.15036789,0.73909575
0.47339022,0.1952786
0.5112502,-0.9421013
0.616963,0.09639936
0.97571266,-0.6335147
0.24011676,0.49666798
0.6134626,-1.1077312
1.1087351,-1.2355396
0.04250804,-0.030072926
1.2322685,-1.6269877
-0.95069623,0.9529741
-0.2323583,0.8571597
1.0857843,0.6610535
-0.5208101,0.5050663
-0.5358079,-0.46076995
0.67588335,0.14885853
1.3736149,-0.1270075
-1.4196862,1.24187
-0.36470202,0.54875475
1.6432691,-1.4147006
0.3373141,0.26585364
0.9820662,-0.12463482
0.98588353,0.038447537
0.28086498,0.083973676
-0.8068224,1.3737237
1.9997598,1.0432546
1.2177784,-0.5779774
-1.1525733,0.406464
0.10500939,0.60456985
-0.17262988,0.29198363
-0.1647411,-0.7214097
0.6471751,1.0276719
-0.36658943,0.7365453
1.0385354,-0.13719134
-0.16172954,0.3758223
-1.1708893,-1.8443962
-0.025538502,0.1075472
0.18090528,0.12198092
-1.7922055,-0.5212521
0.32383367,-0.14884901
0.13465416,0.70418555
-0.9561333,1.0786515
-0.54150033,-0.2989205
-0.44291613,1.289097
-0.04340549,0.049991723
-0.46158037,1.5562556
-0.23598145,0.89419
0.04447276,1.0446222
0.12391307,-0.02829919
-0.6066856,-0.37094584
0.4954716,0.110365786
0.0036084566,-0.88054377
-1.5506997,1.5716237
-1.3092375,-0.32818434
0.3046739,1.1832259
-1.2374755,-0.514222
-1.1753513,-0.75179625
0.37680557,-0.74155796
-0.52359325,0.62709594
-0.48173335,-0.27020347
-0.19499134,-0.21377708
-1.3557196,-0.7259755
0.062804766,0.58718836
-1.0534961,-0.6984914
0.5656613,0.8891784
-1.5017478,1.523271
1.5579146,-1.251716
-1.0249629,1.0724324
-1.2278601,1.6239822
-0.35561758,-0.09109401
0.032117907,0.60825133
-0.46034494,0.63503337
0.228949,-0.41668916
0.40263027,-1.2709732
0.68671554,0.08907021
-0.2111405,0.84730005
0.52600044,-0.3245629
0.9148127,0.06615623
0.8670261,-0.7170213
-0.7156891,0.8204771
0.55163324,-1.3012425
-1.5209737,-0.88493836
-0.44910225,-0.55618274
-0.44246787,-1.5278364
0.76494294,-1.0074539
-0.016078854,-0.59144443
1.5204723,-1.2739935
-0.8014494,0.7227406
-0.4431455,0.22560695
-1.9938453,0.4629614
-1.8809391,0.6957667
-0.8223626,0.12359888
-1.0070336,0.4470857
0.3098566,-0.79112643
0.7825891,-0.16448861
0.8170216,-0.48487464
0.1994316,0.85186154
-0.21326643,0.6577981
0.36011752,-0.74329907
-0.17959177,-0.13931802
0.3877035,0.61719096
-0.008746902,-0.22456792
-0.43261796,-0.11824842
0.34013826,0.050258756
-0.22077782,-1.5181028
-1.2811133,1.0497742
-1.0033585,0.4832333
0.69034016,-0.5316251
0.47066873,0.20338254
-1.7745457,1.7286466
0.18612929,-0.16747244
-0.6475398,1.0024848
0.7414499,-0.28259388
0.88112575,-0.62576395
-0.4015556,-0.56650937
-1.4555877,1.7622716
0.21949846,-0.8339938
-0.48324502,-0.7113754
0.34256798,-1.3954223
1.1471704,-1.3344734
-0.9121404,0.9717793
0.2267747,0.8160747
-0.31957826,-0.4133951
0.3038704,1.1067786
0.96468145,-1.1143764
0.4005566,0.9608625
-0.84045345,-1.2563646
-0.91709965,1.742636
0.5040278,-1.0971365
1.1034569,-1.0606855
-0.9998276,1.4375079
1.1999843,-0.38650966
-1.1155455,-1.7732579
0.034729984,-0.62575215
-1.2577288,-0.63726664
-0.47669262,0.12025992
0.33292198,0.005615723
0.26508477,-0.56648344
0.44554776,-1.6185653
-0.08933735,0.70201075
0.04093556,-2.5734744
0.78027767,-0.79949474
0.15410097,-0.3661536
0.23149166,-1.0518826
0.4862792,-0.08363737
1.5442685,-1.0307033
0.94441074,-1.8393599
-0.39066714,-0.84524316
0.59451336,0.23599885
0.3187157,0.27837324
0.5187217,-0.19352181
-0.071449235,-0.21452878
-0.2681586,0.9248963
0.8438845,-0.014702803
-0.74760973,0.8270218
0.68255347,-0.8830817
0.5560311,-1.1862832
1.2861931,-1.3405849
-1.3767562,0.84305733
0.94020003,-0.07796392
0.056084316,-0.5661142
1.1715566,-0.26149476
0.49915087,-2.434316
-1.3045881,0.48982257
0.25503317,-0.34679893
1.4065211,0.13608705
0.966729,-0.35754478
-1.2735784,1.0491667
0.2801258,0.24401604
0.7659622,-0.75353014
-0.16392756,0.31939492
-0.77820927,1.3970668
-1.1589065,1.5446221
-2.0108628,2.1378224
-0.39911458,0.1754877
1.3056356,-1.2467592
0.10167265,0.27607316
-0.08432373,-0.020266108
0.5335281,-0.18070023
-0.42835084,-0.25509068
2.0043685,-0.34078386
-1.2278968,0.67237896
-0.6864432,0.10030052
-0.35581118,-0.48273295
-0.5640662,-0.60258794
-0.35326105,1.3697433
0.020379677,-0.8734594
0.37800318,0.7587715
0.42788285,0.45511383
-0.5479564,-0.09201829
-0.7177865,1.274015
-1.3645369,0.86760044
-1.0640596,1.1420988
